#,Date-Time (U.S. Outlying Islands Standard Time),Temperature   (°C),Button Down,Button Up,Host Connected,End of File
247,07/27/2024 02:00:00,25.426,,,,
248,07/27/2024 02:10:00,25.373,,,,
249,07/27/2024 02:20:00,25.298,,,,
250,07/27/2024 02:30:00,25.255,,,,
251,07/27/2024 02:40:00,25.180,,,,
252,07/27/2024 02:50:00,25.137,,,,
253,07/27/2024 03:00:00,25.094,,,,
254,07/27/2024 03:10:00,25.062,,,,
255,07/27/2024 03:20:00,25.030,,,,
256,07/27/2024 03:30:00,25.008,,,,
257,07/27/2024 03:40:00,24.965,,,,
258,07/27/2024 03:50:00,24.944,,,,
259,07/27/2024 04:00:00,24.933,,,,
260,07/27/2024 04:10:00,24.912,,,,
261,07/27/2024 04:20:00,24.890,,,,
262,07/27/2024 04:30:00,24.869,,,,
263,07/27/2024 04:40:00,24.858,,,,
264,07/27/2024 04:50:00,24.847,,,,
265,07/27/2024 05:00:00,24.826,,,,
266,07/27/2024 05:10:00,24.826,,,,
267,07/27/2024 05:20:00,24.804,,,,
268,07/27/2024 05:30:00,24.772,,,,
269,07/27/2024 05:40:00,24.751,,,,
270,07/27/2024 05:50:00,24.729,,,,
271,07/27/2024 06:00:00,24.719,,,,
272,07/27/2024 06:10:00,24.719,,,,
273,07/27/2024 06:20:00,24.719,,,,
274,07/27/2024 06:30:00,24.686,,,,
275,07/27/2024 06:40:00,24.611,,,,
276,07/27/2024 06:50:00,24.590,,,,
277,07/27/2024 07:00:00,24.568,,,,
278,07/27/2024 07:10:00,24.526,,,,
279,07/27/2024 07:20:00,24.493,,,,
280,07/27/2024 07:30:00,24.493,,,,
281,07/27/2024 07:40:00,24.515,,,,
282,07/27/2024 07:50:00,24.536,,,,
283,07/27/2024 08:00:00,24.536,,,,
284,07/27/2024 08:10:00,24.568,,,,
285,07/27/2024 08:20:00,24.633,,,,
286,07/27/2024 08:30:00,24.858,,,,
287,07/27/2024 08:40:00,24.794,,,,
288,07/27/2024 08:50:00,24.772,,,,
289,07/27/2024 09:00:00,24.858,,,,
290,07/27/2024 09:10:00,24.965,,,,
291,07/27/2024 09:20:00,25.148,,,,
292,07/27/2024 09:30:00,25.190,,,,
293,07/27/2024 09:40:00,25.298,,,,
294,07/27/2024 09:50:00,25.341,,,,
295,07/27/2024 10:00:00,25.448,,,,
296,07/27/2024 10:10:00,25.502,,,,
297,07/27/2024 10:20:00,25.544,,,,
298,07/27/2024 10:30:00,25.877,,,,
299,07/27/2024 10:40:00,26.102,,,,
300,07/27/2024 10:50:00,26.338,,,,
301,07/27/2024 11:00:00,26.563,,,,
302,07/27/2024 11:10:00,26.810,,,,
303,07/27/2024 11:20:00,27.100,,,,
304,07/27/2024 11:30:00,26.928,,,,
305,07/27/2024 11:40:00,26.831,,,,
306,07/27/2024 11:50:00,26.617,,,,
307,07/27/2024 12:00:00,26.177,,,,
308,07/27/2024 12:10:00,25.984,,,,
309,07/27/2024 12:20:00,26.059,,,,
310,07/27/2024 12:30:00,26.145,,,,
311,07/27/2024 12:40:00,26.177,,,,
312,07/27/2024 12:50:00,26.166,,,,
313,07/27/2024 13:00:00,26.166,,,,
314,07/27/2024 13:10:00,26.274,,,,
315,07/27/2024 13:20:00,26.317,,,,
316,07/27/2024 13:30:00,26.606,,,,
317,07/27/2024 13:40:00,26.756,,,,
318,07/27/2024 13:50:00,26.703,,,,
319,07/27/2024 14:00:00,26.960,,,,
320,07/27/2024 14:10:00,27.014,,,,
321,07/27/2024 14:20:00,26.628,,,,
322,07/27/2024 14:30:00,26.284,,,,
323,07/27/2024 14:40:00,26.145,,,,
324,07/27/2024 14:50:00,26.102,,,,
325,07/27/2024 15:00:00,26.188,,,,
326,07/27/2024 15:10:00,26.048,,,,
327,07/27/2024 15:20:00,26.027,,,,
328,07/27/2024 15:30:00,26.059,,,,
329,07/27/2024 15:40:00,26.091,,,,
330,07/27/2024 15:50:00,26.070,,,,
331,07/27/2024 16:00:00,26.156,,,,
332,07/27/2024 16:10:00,26.263,,,,
333,07/27/2024 16:20:00,26.284,,,,
334,07/27/2024 16:30:00,26.349,,,,
335,07/27/2024 16:40:00,26.317,,,,
336,07/27/2024 16:50:00,26.306,,,,
337,07/27/2024 17:00:00,26.317,,,,
338,07/27/2024 17:10:00,26.306,,,,
339,07/27/2024 17:20:00,26.306,,,,
340,07/27/2024 17:30:00,26.274,,,,
341,07/27/2024 17:40:00,26.263,,,,
342,07/27/2024 17:50:00,26.231,,,,
343,07/27/2024 18:00:00,26.242,,,,
344,07/27/2024 18:10:00,26.209,,,,
345,07/27/2024 18:20:00,26.209,,,,
346,07/27/2024 18:30:00,26.188,,,,
347,07/27/2024 18:40:00,26.145,,,,
348,07/27/2024 18:50:00,26.091,,,,
349,07/27/2024 19:00:00,26.070,,,,
350,07/27/2024 19:10:00,26.006,,,,
351,07/27/2024 19:20:00,25.952,,,,
352,07/27/2024 19:30:00,25.909,,,,
353,07/27/2024 19:40:00,25.802,,,,
354,07/27/2024 19:50:00,25.770,,,,
355,07/27/2024 20:00:00,25.705,,,,
356,07/27/2024 20:10:00,25.619,,,,
357,07/27/2024 20:20:00,25.587,,,,
358,07/27/2024 20:30:00,25.555,,,,
359,07/27/2024 20:40:00,25.480,,,,
360,07/27/2024 20:50:00,25.448,,,,
361,07/27/2024 21:00:00,25.384,,,,
362,07/27/2024 21:10:00,25.319,,,,
363,07/27/2024 21:20:00,25.319,,,,
364,07/27/2024 21:30:00,25.266,,,,
365,07/27/2024 21:40:00,25.223,,,,
366,07/27/2024 21:50:00,25.158,,,,
367,07/27/2024 22:00:00,25.148,,,,
368,07/27/2024 22:10:00,25.115,,,,
369,07/27/2024 22:20:00,25.083,,,,
370,07/27/2024 22:30:00,25.030,,,,
371,07/27/2024 22:40:00,25.030,,,,
372,07/27/2024 22:50:00,24.987,,,,
373,07/27/2024 23:00:00,24.633,,,,
374,07/27/2024 23:10:00,24.440,,,,
375,07/27/2024 23:20:00,24.418,,,,
376,07/27/2024 23:30:00,24.375,,,,
377,07/27/2024 23:40:00,24.300,,,,
378,07/27/2024 23:50:00,24.247,,,,
379,07/28/2024 00:00:00,24.182,,,,
380,07/28/2024 00:10:00,24.150,,,,
381,07/28/2024 00:20:00,24.129,,,,
382,07/28/2024 00:30:00,24.075,,,,
383,07/28/2024 00:40:00,24.075,,,,
384,07/28/2024 00:50:00,24.043,,,,
385,07/28/2024 01:00:00,24.011,,,,
386,07/28/2024 01:10:00,23.989,,,,
387,07/28/2024 01:20:00,23.979,,,,
388,07/28/2024 01:30:00,23.957,,,,
389,07/28/2024 01:40:00,23.957,,,,
390,07/28/2024 01:50:00,23.936,,,,
391,07/28/2024 02:00:00,23.903,,,,
392,07/28/2024 02:10:00,23.903,,,,
393,07/28/2024 02:20:00,23.882,,,,
394,07/28/2024 02:30:00,23.871,,,,
395,07/28/2024 02:40:00,23.850,,,,
396,07/28/2024 02:50:00,23.850,,,,
397,07/28/2024 03:00:00,23.818,,,,
398,07/28/2024 03:10:00,23.796,,,,
399,07/28/2024 03:20:00,23.785,,,,
400,07/28/2024 03:30:00,23.764,,,,
401,07/28/2024 03:40:00,23.753,,,,
402,07/28/2024 03:50:00,23.743,,,,
403,07/28/2024 04:00:00,23.732,,,,
404,07/28/2024 04:10:00,23.732,,,,
405,07/28/2024 04:20:00,23.689,,,,
406,07/28/2024 04:30:00,23.700,,,,
407,07/28/2024 04:40:00,23.646,,,,
408,07/28/2024 04:50:00,23.625,,,,
409,07/28/2024 05:00:00,23.582,,,,
410,07/28/2024 05:10:00,23.528,,,,
411,07/28/2024 05:20:00,23.517,,,,
412,07/28/2024 05:30:00,23.485,,,,
413,07/28/2024 05:40:00,23.474,,,,
414,07/28/2024 05:50:00,23.485,,,,
415,07/28/2024 06:00:00,23.453,,,,
416,07/28/2024 06:10:00,23.442,,,,
417,07/28/2024 06:20:00,23.410,,,,
418,07/28/2024 06:30:00,23.421,,,,
419,07/28/2024 06:40:00,23.399,,,,
420,07/28/2024 06:50:00,23.410,,,,
421,07/28/2024 07:00:00,23.389,,,,
422,07/28/2024 07:10:00,23.432,,,,
423,07/28/2024 07:20:00,23.442,,,,
424,07/28/2024 07:30:00,23.453,,,,
425,07/28/2024 07:40:00,23.474,,,,
426,07/28/2024 07:50:00,23.496,,,,
427,07/28/2024 08:00:00,23.496,,,,
428,07/28/2024 08:10:00,23.474,,,,
429,07/28/2024 08:20:00,23.453,,,,
430,07/28/2024 08:30:00,23.442,,,,
431,07/28/2024 08:40:00,23.453,,,,
432,07/28/2024 08:50:00,23.421,,,,
433,07/28/2024 09:00:00,23.432,,,,
434,07/28/2024 09:10:00,23.432,,,,
435,07/28/2024 09:20:00,23.496,,,,
436,07/28/2024 09:30:00,23.539,,,,
437,07/28/2024 09:40:00,23.646,,,,
438,07/28/2024 09:50:00,23.689,,,,
439,07/28/2024 10:00:00,23.818,,,,
440,07/28/2024 10:10:00,23.925,,,,
441,07/28/2024 10:20:00,24.043,,,,
442,07/28/2024 10:30:00,24.247,,,,
443,07/28/2024 10:40:00,24.332,,,,
444,07/28/2024 10:50:00,24.622,,,,
445,07/28/2024 11:00:00,24.815,,,,
446,07/28/2024 11:10:00,25.030,,,,
447,07/28/2024 11:20:00,25.298,,,,
448,07/28/2024 11:30:00,25.534,,,,
449,07/28/2024 11:40:00,25.641,,,,
450,07/28/2024 11:50:00,25.791,,,,
451,07/28/2024 12:00:00,25.662,,,,
452,07/28/2024 12:10:00,25.673,,,,
453,07/28/2024 12:20:00,25.748,,,,
454,07/28/2024 12:30:00,26.113,,,,
455,07/28/2024 12:40:00,26.370,,,,
456,07/28/2024 12:50:00,26.574,,,,
457,07/28/2024 13:00:00,26.756,,,,
458,07/28/2024 13:10:00,26.960,,,,
459,07/28/2024 13:20:00,27.153,,,,
460,07/28/2024 13:30:00,27.100,,,,
461,07/28/2024 13:40:00,27.250,,,,
462,07/28/2024 13:50:00,27.432,,,,
463,07/28/2024 14:00:00,27.582,,,,
464,07/28/2024 14:10:00,27.421,,,,
465,07/28/2024 14:20:00,27.797,,,,
466,07/28/2024 14:30:00,27.797,,,,
467,07/28/2024 14:40:00,28.065,,,,
468,07/28/2024 14:50:00,28.204,,,,
469,07/28/2024 15:00:00,28.311,,,,
470,07/28/2024 15:10:00,28.097,,,,
471,07/28/2024 15:20:00,27.958,,,,
472,07/28/2024 15:30:00,28.108,,,,
473,07/28/2024 15:40:00,28.161,,,,
474,07/28/2024 15:50:00,28.086,,,,
475,07/28/2024 16:00:00,28.076,,,,
476,07/28/2024 16:10:00,28.076,,,,
477,07/28/2024 16:20:00,28.076,,,,
478,07/28/2024 16:30:00,28.140,,,,
479,07/28/2024 16:40:00,28.118,,,,
480,07/28/2024 16:50:00,28.097,,,,
481,07/28/2024 17:00:00,28.022,,,,
482,07/28/2024 17:10:00,27.958,,,,
483,07/28/2024 17:20:00,27.915,,,,
484,07/28/2024 17:30:00,27.872,,,,
485,07/28/2024 17:40:00,27.775,,,,
486,07/28/2024 17:50:00,27.743,,,,
487,07/28/2024 18:00:00,27.689,,,,
488,07/28/2024 18:10:00,27.604,,,,
489,07/28/2024 18:20:00,27.550,,,,
490,07/28/2024 18:30:00,27.475,,,,
491,07/28/2024 18:40:00,27.421,,,,
492,07/28/2024 18:50:00,27.357,,,,
493,07/28/2024 19:00:00,27.293,,,,
494,07/28/2024 19:10:00,27.196,,,,
495,07/28/2024 19:20:00,27.067,,,,
496,07/28/2024 19:30:00,26.971,,,,
497,07/28/2024 19:40:00,26.896,,,,
498,07/28/2024 19:50:00,26.810,,,,
499,07/28/2024 20:00:00,26.789,,,,
500,07/28/2024 20:10:00,26.713,,,,
501,07/28/2024 20:20:00,26.617,,,,
502,07/28/2024 20:30:00,26.542,,,,
503,07/28/2024 20:40:00,26.510,,,,
504,07/28/2024 20:50:00,26.456,,,,
505,07/28/2024 21:00:00,26.381,,,,
506,07/28/2024 21:10:00,26.360,,,,
507,07/28/2024 21:20:00,26.306,,,,
508,07/28/2024 21:30:00,26.263,,,,
509,07/28/2024 21:40:00,26.209,,,,
510,07/28/2024 21:50:00,26.188,,,,
511,07/28/2024 22:00:00,26.134,,,,
512,07/28/2024 22:10:00,26.081,,,,
513,07/28/2024 22:20:00,26.016,,,,
514,07/28/2024 22:30:00,25.973,,,,
515,07/28/2024 22:40:00,25.941,,,,
516,07/28/2024 22:50:00,25.931,,,,
517,07/28/2024 23:00:00,25.855,,,,
518,07/28/2024 23:10:00,25.845,,,,
519,07/28/2024 23:20:00,25.823,,,,
520,07/28/2024 23:30:00,25.770,,,,
521,07/28/2024 23:40:00,25.748,,,,
522,07/28/2024 23:50:00,25.716,,,,
523,07/29/2024 00:00:00,25.684,,,,
524,07/29/2024 00:10:00,25.673,,,,
525,07/29/2024 00:20:00,25.619,,,,
526,07/29/2024 00:30:00,25.598,,,,
527,07/29/2024 00:40:00,25.619,,,,
528,07/29/2024 00:50:00,25.577,,,,
529,07/29/2024 01:00:00,25.566,,,,
530,07/29/2024 01:10:00,25.534,,,,
531,07/29/2024 01:20:00,25.491,,,,
532,07/29/2024 01:30:00,25.480,,,,
533,07/29/2024 01:40:00,25.405,,,,
534,07/29/2024 01:50:00,25.405,,,,
535,07/29/2024 02:00:00,25.319,,,,
536,07/29/2024 02:10:00,25.319,,,,
537,07/29/2024 02:20:00,25.298,,,,
538,07/29/2024 02:30:00,25.266,,,,
539,07/29/2024 02:40:00,25.255,,,,
540,07/29/2024 02:50:00,25.233,,,,
541,07/29/2024 03:00:00,25.223,,,,
542,07/29/2024 03:10:00,25.212,,,,
543,07/29/2024 03:20:00,25.190,,,,
544,07/29/2024 03:30:00,25.169,,,,
545,07/29/2024 03:40:00,25.137,,,,
546,07/29/2024 03:50:00,25.115,,,,
547,07/29/2024 04:00:00,25.073,,,,
548,07/29/2024 04:10:00,25.008,,,,
549,07/29/2024 04:20:00,24.976,,,,
550,07/29/2024 04:30:00,24.965,,,,
551,07/29/2024 04:40:00,24.944,,,,
552,07/29/2024 04:50:00,24.912,,,,
553,07/29/2024 05:00:00,24.922,,,,
554,07/29/2024 05:10:00,24.869,,,,
555,07/29/2024 05:20:00,24.869,,,,
556,07/29/2024 05:30:00,24.858,,,,
557,07/29/2024 05:40:00,24.858,,,,
558,07/29/2024 05:50:00,24.837,,,,
559,07/29/2024 06:00:00,24.847,,,,
560,07/29/2024 06:10:00,24.815,,,,
561,07/29/2024 06:20:00,24.761,,,,
562,07/29/2024 06:30:00,24.697,,,,
563,07/29/2024 06:40:00,24.686,,,,
564,07/29/2024 06:50:00,24.654,,,,
565,07/29/2024 07:00:00,24.633,,,,
566,07/29/2024 07:10:00,24.601,,,,
567,07/29/2024 07:20:00,24.590,,,,
568,07/29/2024 07:30:00,24.558,,,,
569,07/29/2024 07:40:00,24.568,,,,
570,07/29/2024 07:50:00,24.568,,,,
571,07/29/2024 08:00:00,24.558,,,,
572,07/29/2024 08:10:00,24.579,,,,
573,07/29/2024 08:20:00,24.547,,,,
574,07/29/2024 08:30:00,24.547,,,,
575,07/29/2024 08:40:00,24.504,,,,
576,07/29/2024 08:50:00,24.386,,,,
577,07/29/2024 09:00:00,24.118,,,,
578,07/29/2024 09:10:00,24.000,,,,
579,07/29/2024 09:20:00,23.893,,,,
580,07/29/2024 09:30:00,23.861,,,,
581,07/29/2024 09:40:00,23.818,,,,
582,07/29/2024 09:50:00,23.689,,,,
583,07/29/2024 10:00:00,23.528,,,,
584,07/29/2024 10:10:00,23.399,,,,
585,07/29/2024 10:20:00,23.324,,,,
586,07/29/2024 10:30:00,23.303,,,,
587,07/29/2024 10:40:00,23.239,,,,
588,07/29/2024 10:50:00,23.185,,,,
589,07/29/2024 11:00:00,23.185,,,,
590,07/29/2024 11:10:00,23.153,,,,
591,07/29/2024 11:20:00,23.153,,,,
592,07/29/2024 11:30:00,23.131,,,,
593,07/29/2024 11:40:00,23.153,,,,
594,07/29/2024 11:50:00,23.153,,,,
595,07/29/2024 12:00:00,23.163,,,,
596,07/29/2024 12:10:00,23.196,,,,
597,07/29/2024 12:20:00,23.228,,,,
598,07/29/2024 12:30:00,23.271,,,,
599,07/29/2024 12:40:00,23.356,,,,
600,07/29/2024 12:50:00,23.432,,,,
601,07/29/2024 13:00:00,23.550,,,,
602,07/29/2024 13:10:00,23.592,,,,
603,07/29/2024 13:20:00,23.635,,,,
604,07/29/2024 13:30:00,23.646,,,,
