#,Date-Time (U.S. Outlying Islands Standard Time),Temperature   (°C),Button Down,Button Up,Host Connected,End of File
71,07/25/2024 20:40:00,28.387,,,,
72,07/25/2024 20:50:00,28.258,,,,
73,07/25/2024 21:00:00,28.129,,,,
74,07/25/2024 21:10:00,28.011,,,,
75,07/25/2024 21:20:00,27.882,,,,
76,07/25/2024 21:30:00,27.786,,,,
77,07/25/2024 21:40:00,27.668,,,,
78,07/25/2024 21:50:00,27.571,,,,
79,07/25/2024 22:00:00,27.464,,,,
80,07/25/2024 22:10:00,27.357,,,,
81,07/25/2024 22:20:00,27.271,,,,
82,07/25/2024 22:30:00,27.185,,,,
83,07/25/2024 22:40:00,27.078,,,,
84,07/25/2024 22:50:00,27.024,,,,
85,07/25/2024 23:00:00,26.917,,,,
86,07/25/2024 23:10:00,26.864,,,,
87,07/25/2024 23:20:00,26.767,,,,
88,07/25/2024 23:30:00,26.703,,,,
89,07/25/2024 23:40:00,26.638,,,,
90,07/25/2024 23:50:00,26.563,,,,
91,07/26/2024 00:00:00,26.488,,,,
92,07/26/2024 00:10:00,26.424,,,,
93,07/26/2024 00:20:00,26.381,,,,
94,07/26/2024 00:30:00,26.327,,,,
95,07/26/2024 00:40:00,26.252,,,,
96,07/26/2024 00:50:00,26.220,,,,
97,07/26/2024 01:00:00,26.166,,,,
98,07/26/2024 01:10:00,26.156,,,,
99,07/26/2024 01:20:00,26.113,,,,
100,07/26/2024 01:30:00,26.059,,,,
101,07/26/2024 01:40:00,26.006,,,,
102,07/26/2024 01:50:00,25.963,,,,
103,07/26/2024 02:00:00,25.909,,,,
104,07/26/2024 02:10:00,25.888,,,,
105,07/26/2024 02:20:00,25.823,,,,
106,07/26/2024 02:30:00,25.791,,,,
107,07/26/2024 02:40:00,25.737,,,,
108,07/26/2024 02:50:00,25.695,,,,
109,07/26/2024 03:00:00,25.652,,,,
110,07/26/2024 03:10:00,25.598,,,,
111,07/26/2024 03:20:00,25.512,,,,
112,07/26/2024 03:30:00,25.480,,,,
113,07/26/2024 03:40:00,25.437,,,,
114,07/26/2024 03:50:00,25.394,,,,
115,07/26/2024 04:00:00,25.384,,,,
116,07/26/2024 04:10:00,25.330,,,,
117,07/26/2024 04:20:00,25.298,,,,
118,07/26/2024 04:30:00,25.255,,,,
119,07/26/2024 04:40:00,25.233,,,,
120,07/26/2024 04:50:00,25.223,,,,
121,07/26/2024 05:00:00,25.148,,,,
122,07/26/2024 05:10:00,25.115,,,,
123,07/26/2024 05:20:00,25.094,,,,
124,07/26/2024 05:30:00,25.062,,,,
125,07/26/2024 05:40:00,25.030,,,,
126,07/26/2024 05:50:00,24.997,,,,
127,07/26/2024 06:00:00,24.976,,,,
128,07/26/2024 06:10:00,24.944,,,,
129,07/26/2024 06:20:00,24.922,,,,
130,07/26/2024 06:30:00,24.901,,,,
131,07/26/2024 06:40:00,24.901,,,,
132,07/26/2024 06:50:00,24.901,,,,
133,07/26/2024 07:00:00,24.869,,,,
134,07/26/2024 07:10:00,24.869,,,,
135,07/26/2024 07:20:00,24.869,,,,
136,07/26/2024 07:30:00,24.869,,,,
137,07/26/2024 07:40:00,24.890,,,,
138,07/26/2024 07:50:00,24.901,,,,
139,07/26/2024 08:00:00,24.933,,,,
140,07/26/2024 08:10:00,24.965,,,,
141,07/26/2024 08:20:00,25.008,,,,
142,07/26/2024 08:30:00,25.083,,,,
143,07/26/2024 08:40:00,25.126,,,,
144,07/26/2024 08:50:00,25.212,,,,
145,07/26/2024 09:00:00,25.330,,,,
146,07/26/2024 09:10:00,25.384,,,,
147,07/26/2024 09:20:00,25.448,,,,
148,07/26/2024 09:30:00,25.448,,,,
149,07/26/2024 09:40:00,25.652,,,,
150,07/26/2024 09:50:00,25.662,,,,
151,07/26/2024 10:00:00,25.716,,,,
152,07/26/2024 10:10:00,25.866,,,,
153,07/26/2024 10:20:00,25.995,,,,
154,07/26/2024 10:30:00,26.177,,,,
155,07/26/2024 10:40:00,26.349,,,,
156,07/26/2024 10:50:00,26.499,,,,
157,07/26/2024 11:00:00,26.671,,,,
158,07/26/2024 11:10:00,26.842,,,,
159,07/26/2024 11:20:00,27.035,,,,
160,07/26/2024 11:30:00,27.239,,,,
161,07/26/2024 11:40:00,27.475,,,,
162,07/26/2024 11:50:00,27.689,,,,
163,07/26/2024 12:00:00,27.861,,,,
164,07/26/2024 12:10:00,28.000,,,,
165,07/26/2024 12:20:00,28.215,,,,
166,07/26/2024 12:30:00,28.333,,,,
167,07/26/2024 12:40:00,28.505,,,,
168,07/26/2024 12:50:00,28.687,,,,
169,07/26/2024 13:00:00,28.805,,,,
170,07/26/2024 13:10:00,28.955,,,,
171,07/26/2024 13:20:00,29.084,,,,
172,07/26/2024 13:30:00,29.212,,,,
173,07/26/2024 13:40:00,29.298,,,,
174,07/26/2024 13:50:00,29.363,,,,
175,07/26/2024 14:00:00,29.598,,,,
176,07/26/2024 14:10:00,29.620,,,,
177,07/26/2024 14:20:00,28.719,,,,
178,07/26/2024 14:30:00,28.590,,,,
179,07/26/2024 14:40:00,28.472,,,,
180,07/26/2024 14:50:00,28.644,,,,
181,07/26/2024 15:00:00,28.730,,,,
182,07/26/2024 15:10:00,28.816,,,,
183,07/26/2024 15:20:00,28.901,,,,
184,07/26/2024 15:30:00,29.052,,,,
185,07/26/2024 15:40:00,29.116,,,,
186,07/26/2024 15:50:00,29.191,,,,
187,07/26/2024 16:00:00,29.245,,,,
188,07/26/2024 16:10:00,29.309,,,,
189,07/26/2024 16:20:00,29.363,,,,
190,07/26/2024 16:30:00,29.448,,,,
191,07/26/2024 16:40:00,29.491,,,,
192,07/26/2024 16:50:00,29.523,,,,
193,07/26/2024 17:00:00,29.523,,,,
194,07/26/2024 17:10:00,29.277,,,,
195,07/26/2024 17:20:00,29.202,,,,
196,07/26/2024 17:30:00,29.137,,,,
197,07/26/2024 17:40:00,29.062,,,,
198,07/26/2024 17:50:00,29.019,,,,
199,07/26/2024 18:00:00,28.923,,,,
200,07/26/2024 18:10:00,28.848,,,,
201,07/26/2024 18:20:00,28.773,,,,
202,07/26/2024 18:30:00,28.719,,,,
203,07/26/2024 18:40:00,28.644,,,,
204,07/26/2024 18:50:00,28.590,,,,
205,07/26/2024 19:00:00,28.505,,,,
206,07/26/2024 19:10:00,28.440,,,,
207,07/26/2024 19:20:00,28.365,,,,
208,07/26/2024 19:30:00,28.269,,,,
209,07/26/2024 19:40:00,28.183,,,,
210,07/26/2024 19:50:00,28.076,,,,
211,07/26/2024 20:00:00,28.000,,,,
212,07/26/2024 20:10:00,27.925,,,,
213,07/26/2024 20:20:00,27.807,,,,
214,07/26/2024 20:30:00,27.754,,,,
215,07/26/2024 20:40:00,27.689,,,,
216,07/26/2024 20:50:00,27.604,,,,
217,07/26/2024 21:00:00,27.550,,,,
218,07/26/2024 21:10:00,27.486,,,,
219,07/26/2024 21:20:00,27.411,,,,
220,07/26/2024 21:30:00,27.357,,,,
221,07/26/2024 21:40:00,27.282,,,,
222,07/26/2024 21:50:00,27.239,,,,
223,07/26/2024 22:00:00,27.175,,,,
224,07/26/2024 22:10:00,27.121,,,,
225,07/26/2024 22:20:00,27.057,,,,
226,07/26/2024 22:30:00,27.014,,,,
227,07/26/2024 22:40:00,26.971,,,,
228,07/26/2024 22:50:00,26.939,,,,
229,07/26/2024 23:00:00,26.864,,,,
230,07/26/2024 23:10:00,26.821,,,,
231,07/26/2024 23:20:00,26.778,,,,
232,07/26/2024 23:30:00,26.724,,,,
233,07/26/2024 23:40:00,26.692,,,,
234,07/26/2024 23:50:00,26.628,,,,
235,07/27/2024 00:00:00,26.553,,,,
236,07/27/2024 00:10:00,26.510,,,,
237,07/27/2024 00:20:00,26.445,,,,
238,07/27/2024 00:30:00,26.424,,,,
239,07/27/2024 00:40:00,26.360,,,,
240,07/27/2024 00:50:00,26.317,,,,
241,07/27/2024 01:00:00,26.231,,,,
242,07/27/2024 01:10:00,26.113,,,,
243,07/27/2024 01:20:00,25.995,,,,
244,07/27/2024 01:30:00,25.909,,,,
245,07/27/2024 01:40:00,25.823,,,,
246,07/27/2024 01:50:00,25.737,,,,
247,07/27/2024 02:00:00,25.652,,,,
248,07/27/2024 02:10:00,25.577,,,,
249,07/27/2024 02:20:00,25.512,,,,
250,07/27/2024 02:30:00,25.426,,,,
251,07/27/2024 02:40:00,25.362,,,,
252,07/27/2024 02:50:00,25.287,,,,
253,07/27/2024 03:00:00,25.223,,,,
254,07/27/2024 03:10:00,25.169,,,,
255,07/27/2024 03:20:00,25.137,,,,
256,07/27/2024 03:30:00,25.083,,,,
257,07/27/2024 03:40:00,25.051,,,,
258,07/27/2024 03:50:00,24.997,,,,
259,07/27/2024 04:00:00,24.987,,,,
260,07/27/2024 04:10:00,24.965,,,,
261,07/27/2024 04:20:00,24.944,,,,
262,07/27/2024 04:30:00,24.933,,,,
263,07/27/2024 04:40:00,24.912,,,,
264,07/27/2024 04:50:00,24.879,,,,
265,07/27/2024 05:00:00,24.858,,,,
266,07/27/2024 05:10:00,24.858,,,,
267,07/27/2024 05:20:00,24.847,,,,
268,07/27/2024 05:30:00,24.826,,,,
269,07/27/2024 05:40:00,24.783,,,,
270,07/27/2024 05:50:00,24.772,,,,
271,07/27/2024 06:00:00,24.751,,,,
272,07/27/2024 06:10:00,24.751,,,,
273,07/27/2024 06:20:00,24.719,,,,
274,07/27/2024 06:30:00,24.686,,,,
275,07/27/2024 06:40:00,24.686,,,,
276,07/27/2024 06:50:00,24.611,,,,
277,07/27/2024 07:00:00,24.579,,,,
278,07/27/2024 07:10:00,24.558,,,,
279,07/27/2024 07:20:00,24.536,,,,
280,07/27/2024 07:30:00,24.536,,,,
281,07/27/2024 07:40:00,24.526,,,,
282,07/27/2024 07:50:00,24.568,,,,
283,07/27/2024 08:00:00,24.558,,,,
284,07/27/2024 08:10:00,24.633,,,,
285,07/27/2024 08:20:00,24.633,,,,
286,07/27/2024 08:30:00,24.686,,,,
287,07/27/2024 08:40:00,24.719,,,,
288,07/27/2024 08:50:00,24.772,,,,
289,07/27/2024 09:00:00,24.869,,,,
290,07/27/2024 09:10:00,24.890,,,,
291,07/27/2024 09:20:00,24.965,,,,
292,07/27/2024 09:30:00,25.019,,,,
293,07/27/2024 09:40:00,25.062,,,,
294,07/27/2024 09:50:00,25.115,,,,
295,07/27/2024 10:00:00,25.190,,,,
296,07/27/2024 10:10:00,25.212,,,,
297,07/27/2024 10:20:00,25.319,,,,
298,07/27/2024 10:30:00,25.426,,,,
299,07/27/2024 10:40:00,25.566,,,,
300,07/27/2024 10:50:00,25.705,,,,
301,07/27/2024 11:00:00,25.877,,,,
302,07/27/2024 11:10:00,26.006,,,,
303,07/27/2024 11:20:00,26.166,,,,
304,07/27/2024 11:30:00,26.252,,,,
305,07/27/2024 11:40:00,26.231,,,,
306,07/27/2024 11:50:00,26.059,,,,
307,07/27/2024 12:00:00,25.802,,,,
308,07/27/2024 12:10:00,25.684,,,,
309,07/27/2024 12:20:00,25.609,,,,
310,07/27/2024 12:30:00,25.587,,,,
311,07/27/2024 12:40:00,25.577,,,,
312,07/27/2024 12:50:00,25.587,,,,
313,07/27/2024 13:00:00,25.587,,,,
314,07/27/2024 13:10:00,25.566,,,,
315,07/27/2024 13:20:00,25.587,,,,
316,07/27/2024 13:30:00,25.641,,,,
317,07/27/2024 13:40:00,25.673,,,,
318,07/27/2024 13:50:00,25.673,,,,
319,07/27/2024 14:00:00,25.748,,,,
320,07/27/2024 14:10:00,25.834,,,,
321,07/27/2024 14:20:00,25.598,,,,
322,07/27/2024 14:30:00,25.448,,,,
323,07/27/2024 14:40:00,25.373,,,,
324,07/27/2024 14:50:00,25.330,,,,
325,07/27/2024 15:00:00,25.330,,,,
326,07/27/2024 15:10:00,25.244,,,,
327,07/27/2024 15:20:00,25.266,,,,
328,07/27/2024 15:30:00,25.266,,,,
329,07/27/2024 15:40:00,25.330,,,,
330,07/27/2024 15:50:00,25.405,,,,
331,07/27/2024 16:00:00,25.555,,,,
332,07/27/2024 16:10:00,25.855,,,,
333,07/27/2024 16:20:00,25.866,,,,
334,07/27/2024 16:30:00,25.791,,,,
335,07/27/2024 16:40:00,25.695,,,,
336,07/27/2024 16:50:00,25.727,,,,
337,07/27/2024 17:00:00,25.823,,,,
338,07/27/2024 17:10:00,25.813,,,,
339,07/27/2024 17:20:00,25.802,,,,
340,07/27/2024 17:30:00,25.780,,,,
341,07/27/2024 17:40:00,25.802,,,,
342,07/27/2024 17:50:00,25.802,,,,
343,07/27/2024 18:00:00,25.802,,,,
344,07/27/2024 18:10:00,25.823,,,,
345,07/27/2024 18:20:00,25.813,,,,
346,07/27/2024 18:30:00,25.802,,,,
347,07/27/2024 18:40:00,25.791,,,,
348,07/27/2024 18:50:00,25.737,,,,
349,07/27/2024 19:00:00,25.716,,,,
350,07/27/2024 19:10:00,25.673,,,,
351,07/27/2024 19:20:00,25.641,,,,
352,07/27/2024 19:30:00,25.534,,,,
353,07/27/2024 19:40:00,25.502,,,,
354,07/27/2024 19:50:00,25.426,,,,
355,07/27/2024 20:00:00,25.384,,,,
356,07/27/2024 20:10:00,25.351,,,,
357,07/27/2024 20:20:00,25.298,,,,
358,07/27/2024 20:30:00,25.233,,,,
359,07/27/2024 20:40:00,25.180,,,,
360,07/27/2024 20:50:00,25.158,,,,
361,07/27/2024 21:00:00,25.126,,,,
362,07/27/2024 21:10:00,25.094,,,,
363,07/27/2024 21:20:00,25.040,,,,
364,07/27/2024 21:30:00,24.997,,,,
365,07/27/2024 21:40:00,24.965,,,,
366,07/27/2024 21:50:00,24.922,,,,
367,07/27/2024 22:00:00,24.901,,,,
368,07/27/2024 22:10:00,24.869,,,,
369,07/27/2024 22:20:00,24.847,,,,
370,07/27/2024 22:30:00,24.826,,,,
371,07/27/2024 22:40:00,24.794,,,,
372,07/27/2024 22:50:00,24.729,,,,
373,07/27/2024 23:00:00,24.161,,,,
374,07/27/2024 23:10:00,24.064,,,,
375,07/27/2024 23:20:00,24.021,,,,
376,07/27/2024 23:30:00,23.903,,,,
377,07/27/2024 23:40:00,23.839,,,,
378,07/27/2024 23:50:00,23.785,,,,
379,07/28/2024 00:00:00,23.743,,,,
380,07/28/2024 00:10:00,23.721,,,,
381,07/28/2024 00:20:00,23.700,,,,
382,07/28/2024 00:30:00,23.689,,,,
383,07/28/2024 00:40:00,23.657,,,,
384,07/28/2024 00:50:00,23.635,,,,
385,07/28/2024 01:00:00,23.635,,,,
386,07/28/2024 01:10:00,23.625,,,,
387,07/28/2024 01:20:00,23.614,,,,
388,07/28/2024 01:30:00,23.603,,,,
389,07/28/2024 01:40:00,23.592,,,,
390,07/28/2024 01:50:00,23.592,,,,
391,07/28/2024 02:00:00,23.592,,,,
392,07/28/2024 02:10:00,23.592,,,,
393,07/28/2024 02:20:00,23.592,,,,
394,07/28/2024 02:30:00,23.560,,,,
395,07/28/2024 02:40:00,23.539,,,,
396,07/28/2024 02:50:00,23.528,,,,
397,07/28/2024 03:00:00,23.507,,,,
398,07/28/2024 03:10:00,23.507,,,,
399,07/28/2024 03:20:00,23.496,,,,
400,07/28/2024 03:30:00,23.496,,,,
401,07/28/2024 03:40:00,23.474,,,,
402,07/28/2024 03:50:00,23.464,,,,
403,07/28/2024 04:00:00,23.474,,,,
404,07/28/2024 04:10:00,23.453,,,,
405,07/28/2024 04:20:00,23.464,,,,
406,07/28/2024 04:30:00,23.432,,,,
407,07/28/2024 04:40:00,23.410,,,,
408,07/28/2024 04:50:00,23.356,,,,
409,07/28/2024 05:00:00,23.303,,,,
410,07/28/2024 05:10:00,23.281,,,,
411,07/28/2024 05:20:00,23.260,,,,
412,07/28/2024 05:30:00,23.260,,,,
413,07/28/2024 05:40:00,23.249,,,,
414,07/28/2024 05:50:00,23.239,,,,
415,07/28/2024 06:00:00,23.239,,,,
416,07/28/2024 06:10:00,23.206,,,,
417,07/28/2024 06:20:00,23.196,,,,
418,07/28/2024 06:30:00,23.217,,,,
419,07/28/2024 06:40:00,23.185,,,,
420,07/28/2024 06:50:00,23.206,,,,
421,07/28/2024 07:00:00,23.217,,,,
422,07/28/2024 07:10:00,23.228,,,,
423,07/28/2024 07:20:00,23.260,,,,
424,07/28/2024 07:30:00,23.292,,,,
425,07/28/2024 07:40:00,23.303,,,,
426,07/28/2024 07:50:00,23.335,,,,
427,07/28/2024 08:00:00,23.314,,,,
428,07/28/2024 08:10:00,23.314,,,,
429,07/28/2024 08:20:00,23.292,,,,
430,07/28/2024 08:30:00,23.303,,,,
431,07/28/2024 08:40:00,23.292,,,,
432,07/28/2024 08:50:00,23.292,,,,
433,07/28/2024 09:00:00,23.292,,,,
434,07/28/2024 09:10:00,23.314,,,,
435,07/28/2024 09:20:00,23.378,,,,
436,07/28/2024 09:30:00,23.421,,,,
437,07/28/2024 09:40:00,23.517,,,,
438,07/28/2024 09:50:00,23.603,,,,
439,07/28/2024 10:00:00,23.700,,,,
440,07/28/2024 10:10:00,23.818,,,,
441,07/28/2024 10:20:00,23.914,,,,
442,07/28/2024 10:30:00,24.043,,,,
443,07/28/2024 10:40:00,24.182,,,,
444,07/28/2024 10:50:00,24.311,,,,
445,07/28/2024 11:00:00,24.418,,,,
446,07/28/2024 11:10:00,24.558,,,,
447,07/28/2024 11:20:00,24.697,,,,
448,07/28/2024 11:30:00,24.901,,,,
449,07/28/2024 11:40:00,25.030,,,,
450,07/28/2024 11:50:00,25.137,,,,
451,07/28/2024 12:00:00,25.148,,,,
452,07/28/2024 12:10:00,25.137,,,,
453,07/28/2024 12:20:00,25.169,,,,
454,07/28/2024 12:30:00,25.341,,,,
455,07/28/2024 12:40:00,25.491,,,,
456,07/28/2024 12:50:00,25.609,,,,
457,07/28/2024 13:00:00,25.727,,,,
458,07/28/2024 13:10:00,25.888,,,,
459,07/28/2024 13:20:00,26.027,,,,
460,07/28/2024 13:30:00,26.048,,,,
461,07/28/2024 13:40:00,26.156,,,,
462,07/28/2024 13:50:00,26.242,,,,
463,07/28/2024 14:00:00,26.360,,,,
464,07/28/2024 14:10:00,26.327,,,,
465,07/28/2024 14:20:00,26.445,,,,
466,07/28/2024 14:30:00,26.467,,,,
467,07/28/2024 14:40:00,26.617,,,,
468,07/28/2024 14:50:00,26.735,,,,
469,07/28/2024 15:00:00,26.778,,,,
470,07/28/2024 15:10:00,26.724,,,,
471,07/28/2024 15:20:00,26.681,,,,
472,07/28/2024 15:30:00,26.746,,,,
473,07/28/2024 15:40:00,26.810,,,,
474,07/28/2024 15:50:00,26.853,,,,
475,07/28/2024 16:00:00,26.906,,,,
476,07/28/2024 16:10:00,26.982,,,,
477,07/28/2024 16:20:00,26.949,,,,
478,07/28/2024 16:30:00,27.014,,,,
479,07/28/2024 16:40:00,27.057,,,,
480,07/28/2024 16:50:00,27.110,,,,
481,07/28/2024 17:00:00,27.100,,,,
482,07/28/2024 17:10:00,27.089,,,,
483,07/28/2024 17:20:00,27.089,,,,
484,07/28/2024 17:30:00,27.057,,,,
485,07/28/2024 17:40:00,27.046,,,,
486,07/28/2024 17:50:00,27.024,,,,
487,07/28/2024 18:00:00,26.992,,,,
488,07/28/2024 18:10:00,26.928,,,,
489,07/28/2024 18:20:00,26.896,,,,
490,07/28/2024 18:30:00,26.864,,,,
491,07/28/2024 18:40:00,26.831,,,,
492,07/28/2024 18:50:00,26.799,,,,
493,07/28/2024 19:00:00,26.724,,,,
494,07/28/2024 19:10:00,26.638,,,,
495,07/28/2024 19:20:00,26.553,,,,
496,07/28/2024 19:30:00,26.499,,,,
497,07/28/2024 19:40:00,26.413,,,,
498,07/28/2024 19:50:00,26.370,,,,
499,07/28/2024 20:00:00,26.306,,,,
500,07/28/2024 20:10:00,26.231,,,,
501,07/28/2024 20:20:00,26.166,,,,
502,07/28/2024 20:30:00,26.113,,,,
503,07/28/2024 20:40:00,26.059,,,,
504,07/28/2024 20:50:00,26.038,,,,
505,07/28/2024 21:00:00,25.995,,,,
506,07/28/2024 21:10:00,25.941,,,,
507,07/28/2024 21:20:00,25.877,,,,
508,07/28/2024 21:30:00,25.855,,,,
509,07/28/2024 21:40:00,25.813,,,,
510,07/28/2024 21:50:00,25.780,,,,
511,07/28/2024 22:00:00,25.737,,,,
512,07/28/2024 22:10:00,25.695,,,,
513,07/28/2024 22:20:00,25.673,,,,
514,07/28/2024 22:30:00,25.652,,,,
515,07/28/2024 22:40:00,25.619,,,,
516,07/28/2024 22:50:00,25.587,,,,
517,07/28/2024 23:00:00,25.566,,,,
518,07/28/2024 23:10:00,25.512,,,,
519,07/28/2024 23:20:00,25.502,,,,
520,07/28/2024 23:30:00,25.480,,,,
521,07/28/2024 23:40:00,25.426,,,,
522,07/28/2024 23:50:00,25.437,,,,
523,07/29/2024 00:00:00,25.405,,,,
524,07/29/2024 00:10:00,25.384,,,,
525,07/29/2024 00:20:00,25.384,,,,
526,07/29/2024 00:30:00,25.362,,,,
527,07/29/2024 00:40:00,25.351,,,,
528,07/29/2024 00:50:00,25.341,,,,
529,07/29/2024 01:00:00,25.319,,,,
530,07/29/2024 01:10:00,25.287,,,,
531,07/29/2024 01:20:00,25.276,,,,
532,07/29/2024 01:30:00,25.233,,,,
533,07/29/2024 01:40:00,25.223,,,,
534,07/29/2024 01:50:00,25.180,,,,
535,07/29/2024 02:00:00,25.180,,,,
536,07/29/2024 02:10:00,25.137,,,,
537,07/29/2024 02:20:00,25.094,,,,
538,07/29/2024 02:30:00,25.073,,,,
539,07/29/2024 02:40:00,25.073,,,,
540,07/29/2024 02:50:00,25.051,,,,
541,07/29/2024 03:00:00,25.083,,,,
542,07/29/2024 03:10:00,25.051,,,,
543,07/29/2024 03:20:00,25.051,,,,
544,07/29/2024 03:30:00,25.008,,,,
545,07/29/2024 03:40:00,24.987,,,,
546,07/29/2024 03:50:00,24.976,,,,
547,07/29/2024 04:00:00,24.922,,,,
548,07/29/2024 04:10:00,24.901,,,,
549,07/29/2024 04:20:00,24.869,,,,
550,07/29/2024 04:30:00,24.826,,,,
551,07/29/2024 04:40:00,24.826,,,,
552,07/29/2024 04:50:00,24.804,,,,
553,07/29/2024 05:00:00,24.794,,,,
554,07/29/2024 05:10:00,24.794,,,,
555,07/29/2024 05:20:00,24.783,,,,
556,07/29/2024 05:30:00,24.783,,,,
557,07/29/2024 05:40:00,24.772,,,,
558,07/29/2024 05:50:00,24.815,,,,
559,07/29/2024 06:00:00,24.772,,,,
560,07/29/2024 06:10:00,24.783,,,,
561,07/29/2024 06:20:00,24.708,,,,
562,07/29/2024 06:30:00,24.654,,,,
563,07/29/2024 06:40:00,24.633,,,,
564,07/29/2024 06:50:00,24.611,,,,
565,07/29/2024 07:00:00,24.558,,,,
566,07/29/2024 07:10:00,24.526,,,,
567,07/29/2024 07:20:00,24.504,,,,
568,07/29/2024 07:30:00,24.504,,,,
569,07/29/2024 07:40:00,24.504,,,,
570,07/29/2024 07:50:00,24.526,,,,
571,07/29/2024 08:00:00,24.536,,,,
572,07/29/2024 08:10:00,24.547,,,,
573,07/29/2024 08:20:00,24.536,,,,
574,07/29/2024 08:30:00,24.450,,,,
575,07/29/2024 08:40:00,24.375,,,,
576,07/29/2024 08:50:00,24.214,,,,
577,07/29/2024 09:00:00,24.021,,,,
578,07/29/2024 09:10:00,23.871,,,,
579,07/29/2024 09:20:00,23.796,,,,
580,07/29/2024 09:30:00,23.743,,,,
581,07/29/2024 09:40:00,23.721,,,,
582,07/29/2024 09:50:00,23.625,,,,
583,07/29/2024 10:00:00,23.464,,,,
584,07/29/2024 10:10:00,23.378,,,,
585,07/29/2024 10:20:00,23.314,,,,
586,07/29/2024 10:30:00,23.260,,,,
587,07/29/2024 10:40:00,23.206,,,,
588,07/29/2024 10:50:00,23.185,,,,
589,07/29/2024 11:00:00,23.185,,,,
590,07/29/2024 11:10:00,23.142,,,,
591,07/29/2024 11:20:00,23.121,,,,
592,07/29/2024 11:30:00,23.110,,,,
593,07/29/2024 11:40:00,23.153,,,,
594,07/29/2024 11:50:00,23.174,,,,
595,07/29/2024 12:00:00,23.153,,,,
596,07/29/2024 12:10:00,23.196,,,,
597,07/29/2024 12:20:00,23.239,,,,
598,07/29/2024 12:30:00,23.324,,,,
599,07/29/2024 12:40:00,23.378,,,,
600,07/29/2024 12:50:00,23.474,,,,
601,07/29/2024 13:00:00,23.528,,,,
602,07/29/2024 13:10:00,23.603,,,,
603,07/29/2024 13:20:00,23.625,,,,
604,07/29/2024 13:30:00,23.625,,,,
