#,Date-Time (U.S. Outlying Islands Standard Time),Temperature   (°C),Button Up,Button Down,Host Connected,End of File
1273,08/12/2024 08:50:00,24.526,,,,
1274,08/12/2024 09:00:00,24.483,,,,
1275,08/12/2024 09:10:00,24.450,,,,
1276,08/12/2024 09:20:00,24.536,,,,
1277,08/12/2024 09:30:00,24.622,,,,
1278,08/12/2024 09:40:00,24.719,,,,
1279,08/12/2024 09:50:00,24.783,,,,
1280,08/12/2024 10:00:00,24.826,,,,
1281,08/12/2024 10:10:00,24.933,,,,
1282,08/12/2024 10:20:00,24.987,,,,
1283,08/12/2024 10:30:00,25.169,,,,
1284,08/12/2024 10:40:00,25.426,,,,
1285,08/12/2024 10:50:00,25.577,,,,
1286,08/12/2024 11:00:00,25.695,,,,
1287,08/12/2024 11:10:00,25.866,,,,
1288,08/12/2024 11:20:00,26.027,,,,
1289,08/12/2024 11:30:00,26.188,,,,
1290,08/12/2024 11:40:00,26.360,,,,
1291,08/12/2024 11:50:00,26.520,,,,
1292,08/12/2024 12:00:00,26.628,,,,
1293,08/12/2024 12:10:00,26.810,,,,
1294,08/12/2024 12:20:00,26.928,,,,
1295,08/12/2024 12:30:00,27.089,,,,
1296,08/12/2024 12:40:00,27.142,,,,
1297,08/12/2024 12:50:00,27.218,,,,
1298,08/12/2024 13:00:00,27.529,,,,
1299,08/12/2024 13:10:00,27.529,,,,
1300,08/12/2024 13:20:00,27.593,,,,
1301,08/12/2024 13:30:00,27.550,,,,
1302,08/12/2024 13:40:00,27.550,,,,
1303,08/12/2024 13:50:00,27.571,,,,
1304,08/12/2024 14:00:00,27.647,,,,
1305,08/12/2024 14:10:00,27.561,,,,
1306,08/12/2024 14:20:00,27.561,,,,
1307,08/12/2024 14:30:00,27.765,,,,
1308,08/12/2024 14:40:00,27.797,,,,
1309,08/12/2024 14:50:00,27.754,,,,
1310,08/12/2024 15:00:00,27.947,,,,
1311,08/12/2024 15:10:00,28.022,,,,
1312,08/12/2024 15:20:00,28.236,,,,
1313,08/12/2024 15:30:00,28.376,,,,
1314,08/12/2024 15:40:00,28.483,,,,
1315,08/12/2024 15:50:00,28.429,,,,
1316,08/12/2024 16:00:00,28.344,,,,
1317,08/12/2024 16:10:00,28.354,,,,
1318,08/12/2024 16:20:00,28.258,,,,
1319,08/12/2024 16:30:00,28.226,,,,
1320,08/12/2024 16:40:00,28.387,,,,
1321,08/12/2024 16:50:00,28.505,,,,
1322,08/12/2024 17:00:00,28.483,,,,
1323,08/12/2024 17:10:00,28.644,,,,
1324,08/12/2024 17:20:00,28.687,,,,
1325,08/12/2024 17:30:00,28.580,,,,
1326,08/12/2024 17:40:00,28.451,,,,
1327,08/12/2024 17:50:00,28.419,,,,
1328,08/12/2024 18:00:00,28.365,,,,
1329,08/12/2024 18:10:00,28.301,,,,
1330,08/12/2024 18:20:00,28.247,,,,
1331,08/12/2024 18:30:00,28.194,,,,
1332,08/12/2024 18:40:00,28.140,,,,
1333,08/12/2024 18:50:00,28.076,,,,
1334,08/12/2024 19:00:00,28.022,,,,
1335,08/12/2024 19:10:00,27.947,,,,
1336,08/12/2024 19:20:00,27.872,,,,
1337,08/12/2024 19:30:00,27.786,,,,
1338,08/12/2024 19:40:00,27.711,,,,
1339,08/12/2024 19:50:00,27.647,,,,
1340,08/12/2024 20:00:00,27.593,,,,
1341,08/12/2024 20:10:00,27.529,,,,
1342,08/12/2024 20:20:00,27.475,,,,
1343,08/12/2024 20:30:00,27.411,,,,
1344,08/12/2024 20:40:00,27.346,,,,
1345,08/12/2024 20:50:00,27.303,,,,
1346,08/12/2024 21:00:00,27.250,,,,
1347,08/12/2024 21:10:00,27.185,,,,
1348,08/12/2024 21:20:00,27.153,,,,
1349,08/12/2024 21:30:00,27.100,,,,
1350,08/12/2024 21:40:00,27.046,,,,
1351,08/12/2024 21:50:00,27.003,,,,
1352,08/12/2024 22:00:00,26.960,,,,
1353,08/12/2024 22:10:00,26.928,,,,
1354,08/12/2024 22:20:00,26.874,,,,
1355,08/12/2024 22:30:00,26.842,,,,
1356,08/12/2024 22:40:00,26.799,,,,
1357,08/12/2024 22:50:00,26.756,,,,
1358,08/12/2024 23:00:00,26.724,,,,
1359,08/12/2024 23:10:00,26.692,,,,
1360,08/12/2024 23:20:00,26.660,,,,
1361,08/12/2024 23:30:00,26.638,,,,
1362,08/12/2024 23:40:00,26.606,,,,
1363,08/12/2024 23:50:00,26.574,,,,
1364,08/13/2024 00:00:00,26.553,,,,
1365,08/13/2024 00:10:00,26.520,,,,
1366,08/13/2024 00:20:00,26.499,,,,
1367,08/13/2024 00:30:00,26.467,,,,
1368,08/13/2024 00:40:00,26.435,,,,
1369,08/13/2024 00:50:00,26.413,,,,
1370,08/13/2024 01:00:00,26.392,,,,
1371,08/13/2024 01:10:00,26.370,,,,
1372,08/13/2024 01:20:00,26.349,,,,
1373,08/13/2024 01:30:00,26.327,,,,
1374,08/13/2024 01:40:00,26.306,,,,
1375,08/13/2024 01:50:00,26.284,,,,
1376,08/13/2024 02:00:00,26.263,,,,
1377,08/13/2024 02:10:00,26.252,,,,
1378,08/13/2024 02:20:00,26.242,,,,
1379,08/13/2024 02:30:00,26.209,,,,
1380,08/13/2024 02:40:00,26.199,,,,
1381,08/13/2024 02:50:00,26.177,,,,
1382,08/13/2024 03:00:00,26.166,,,,
1383,08/13/2024 03:10:00,26.156,,,,
1384,08/13/2024 03:20:00,26.134,,,,
1385,08/13/2024 03:30:00,26.134,,,,
1386,08/13/2024 03:40:00,26.124,,,,
1387,08/13/2024 03:50:00,26.091,,,,
1388,08/13/2024 04:00:00,26.081,,,,
1389,08/13/2024 04:10:00,26.070,,,,
1390,08/13/2024 04:20:00,26.038,,,,
1391,08/13/2024 04:30:00,26.038,,,,
1392,08/13/2024 04:40:00,26.016,,,,
1393,08/13/2024 04:50:00,26.006,,,,
1394,08/13/2024 05:00:00,25.995,,,,
1395,08/13/2024 05:10:00,25.984,,,,
1396,08/13/2024 05:20:00,25.984,,,,
1397,08/13/2024 05:30:00,25.973,,,,
1398,08/13/2024 05:40:00,25.963,,,,
1399,08/13/2024 05:50:00,25.952,,,,
1400,08/13/2024 06:00:00,25.941,,,,
1401,08/13/2024 06:10:00,25.920,,,,
1402,08/13/2024 06:20:00,25.920,,,,
1403,08/13/2024 06:30:00,25.909,,,,
1404,08/13/2024 06:40:00,25.898,,,,
1405,08/13/2024 06:50:00,25.898,,,,
1406,08/13/2024 07:00:00,25.898,,,,
1407,08/13/2024 07:10:00,25.898,,,,
1408,08/13/2024 07:20:00,25.898,,,,
1409,08/13/2024 07:30:00,25.898,,,,
1410,08/13/2024 07:40:00,25.920,,,,
1411,08/13/2024 07:50:00,25.931,,,,
1412,08/13/2024 08:00:00,25.952,,,,
1413,08/13/2024 08:10:00,25.952,,,,
1414,08/13/2024 08:20:00,25.973,,,,
1415,08/13/2024 08:30:00,25.995,,,,
1416,08/13/2024 08:40:00,26.038,,,,
1417,08/13/2024 08:50:00,26.070,,,,
1418,08/13/2024 09:00:00,26.091,,,,
1419,08/13/2024 09:10:00,26.124,,,,
1420,08/13/2024 09:20:00,26.166,,,,
1421,08/13/2024 09:30:00,26.209,,,,
1422,08/13/2024 09:40:00,26.284,,,,
1423,08/13/2024 09:50:00,26.327,,,,
1424,08/13/2024 10:00:00,26.381,,,,
1425,08/13/2024 10:10:00,26.456,,,,
1426,08/13/2024 10:20:00,26.574,,,,
1427,08/13/2024 10:30:00,26.735,,,,
1428,08/13/2024 10:40:00,26.874,,,,
1429,08/13/2024 10:50:00,27.014,,,,
1430,08/13/2024 11:00:00,27.078,,,,
1431,08/13/2024 11:10:00,27.228,,,,
1432,08/13/2024 11:20:00,27.378,,,,
1433,08/13/2024 11:30:00,27.486,,,,
1434,08/13/2024 11:40:00,27.657,,,,
1435,08/13/2024 11:50:00,27.743,,,,
1436,08/13/2024 12:00:00,27.797,,,,
1437,08/13/2024 12:10:00,27.936,,,,
1438,08/13/2024 12:20:00,28.065,,,,
1439,08/13/2024 12:30:00,28.172,,,,
1440,08/13/2024 12:40:00,28.279,,,,
1441,08/13/2024 12:50:00,28.397,,,,
1442,08/13/2024 13:00:00,28.505,,,,
1443,08/13/2024 13:10:00,28.655,,,,
1444,08/13/2024 13:20:00,28.762,,,,
1445,08/13/2024 13:30:00,28.891,,,,
1446,08/13/2024 13:40:00,29.019,,,,
1447,08/13/2024 13:50:00,29.148,,,,
1448,08/13/2024 14:00:00,29.191,,,,
1449,08/13/2024 14:10:00,29.373,,,,
1450,08/13/2024 14:20:00,29.513,,,,
1451,08/13/2024 14:30:00,29.631,,,,
1452,08/13/2024 14:40:00,29.770,,,,
1453,08/13/2024 14:50:00,29.877,,,,
1454,08/13/2024 15:00:00,30.038,,,,
1455,08/13/2024 15:10:00,30.167,,,,
1456,08/13/2024 15:20:00,30.296,,,,
1457,08/13/2024 15:30:00,30.403,,,,
1458,08/13/2024 15:40:00,30.499,,,,
1459,08/13/2024 15:50:00,30.596,,,,
1460,08/13/2024 16:00:00,30.682,,,,
1461,08/13/2024 16:10:00,30.778,,,,
1462,08/13/2024 16:20:00,30.725,,,,
1463,08/13/2024 16:30:00,30.768,,,,
1464,08/13/2024 16:40:00,30.950,,,,
1465,08/13/2024 16:50:00,31.014,,,,
1466,08/13/2024 17:00:00,31.068,,,,
1467,08/13/2024 17:10:00,31.057,,,,
1468,08/13/2024 17:20:00,31.068,,,,
1469,08/13/2024 17:30:00,30.939,,,,
1470,08/13/2024 17:40:00,30.810,,,,
1471,08/13/2024 17:50:00,30.714,,,,
1472,08/13/2024 18:00:00,30.628,,,,
1473,08/13/2024 18:10:00,30.521,,,,
1474,08/13/2024 18:20:00,30.435,,,,
1475,08/13/2024 18:30:00,30.349,,,,
1476,08/13/2024 18:40:00,30.263,,,,
1477,08/13/2024 18:50:00,30.167,,,,
1478,08/13/2024 19:00:00,30.060,,,,
1479,08/13/2024 19:10:00,29.974,,,,
1480,08/13/2024 19:20:00,29.888,,,,
1481,08/13/2024 19:30:00,29.792,,,,
1482,08/13/2024 19:40:00,29.706,,,,
1483,08/13/2024 19:50:00,29.609,,,,
1484,08/13/2024 20:00:00,29.523,,,,
1485,08/13/2024 20:10:00,29.427,,,,
1486,08/13/2024 20:20:00,29.341,,,,
1487,08/13/2024 20:30:00,29.255,,,,
1488,08/13/2024 20:40:00,29.180,,,,
1489,08/13/2024 20:50:00,29.105,,,,
1490,08/13/2024 21:00:00,29.030,,,,
1491,08/13/2024 21:10:00,28.966,,,,
1492,08/13/2024 21:20:00,28.912,,,,
1493,08/13/2024 21:30:00,28.848,,,,
1494,08/13/2024 21:40:00,28.773,,,,
1495,08/13/2024 21:50:00,28.719,,,,
1496,08/13/2024 22:00:00,28.633,,,,
1497,08/13/2024 22:10:00,28.558,,,,
1498,08/13/2024 22:20:00,28.483,,,,
1499,08/13/2024 22:30:00,28.419,,,,
1500,08/13/2024 22:40:00,28.344,,,,
1501,08/13/2024 22:50:00,28.269,,,,
1502,08/13/2024 23:00:00,28.194,,,,
1503,08/13/2024 23:10:00,28.140,,,,
1504,08/13/2024 23:20:00,28.086,,,,
1505,08/13/2024 23:30:00,28.043,,,,
1506,08/13/2024 23:40:00,27.990,,,,
1507,08/13/2024 23:50:00,27.947,,,,
1508,08/14/2024 00:00:00,27.904,,,,
1509,08/14/2024 00:10:00,27.861,,,,
1510,08/14/2024 00:20:00,27.807,,,,
1511,08/14/2024 00:30:00,27.754,,,,
1512,08/14/2024 00:40:00,27.711,,,,
1513,08/14/2024 00:50:00,27.647,,,,
1514,08/14/2024 01:00:00,27.593,,,,
1515,08/14/2024 01:10:00,27.529,,,,
1516,08/14/2024 01:20:00,27.486,,,,
1517,08/14/2024 01:30:00,27.432,,,,
1518,08/14/2024 01:40:00,27.389,,,,
1519,08/14/2024 01:50:00,27.336,,,,
1520,08/14/2024 02:00:00,27.293,,,,
1521,08/14/2024 02:10:00,27.250,,,,
1522,08/14/2024 02:20:00,27.196,,,,
1523,08/14/2024 02:30:00,27.164,,,,
1524,08/14/2024 02:40:00,27.121,,,,
1525,08/14/2024 02:50:00,27.067,,,,
1526,08/14/2024 03:00:00,27.014,,,,
1527,08/14/2024 03:10:00,26.960,,,,
1528,08/14/2024 03:20:00,26.928,,,,
1529,08/14/2024 03:30:00,26.885,,,,
1530,08/14/2024 03:40:00,26.842,,,,
1531,08/14/2024 03:50:00,26.810,,,,
1532,08/14/2024 04:00:00,26.789,,,,
1533,08/14/2024 04:10:00,26.756,,,,
1534,08/14/2024 04:20:00,26.724,,,,
1535,08/14/2024 04:30:00,26.692,,,,
1536,08/14/2024 04:40:00,26.649,,,,
1537,08/14/2024 04:50:00,26.617,,,,
1538,08/14/2024 05:00:00,26.585,,,,
1539,08/14/2024 05:10:00,26.553,,,,
1540,08/14/2024 05:20:00,26.531,,,,
1541,08/14/2024 05:30:00,26.499,,,,
1542,08/14/2024 05:40:00,26.467,,,,
1543,08/14/2024 05:50:00,26.445,,,,
1544,08/14/2024 06:00:00,26.435,,,,
1545,08/14/2024 06:10:00,26.413,,,,
1546,08/14/2024 06:20:00,26.402,,,,
1547,08/14/2024 06:30:00,26.381,,,,
1548,08/14/2024 06:40:00,26.360,,,,
1549,08/14/2024 06:50:00,26.349,,,,
1550,08/14/2024 07:00:00,26.327,,,,
1551,08/14/2024 07:10:00,26.327,,,,
1552,08/14/2024 07:20:00,26.327,,,,
1553,08/14/2024 07:30:00,26.327,,,,
1554,08/14/2024 07:40:00,26.327,,,,
1555,08/14/2024 07:50:00,26.338,,,,
1556,08/14/2024 08:00:00,26.360,,,,
1557,08/14/2024 08:10:00,26.381,,,,
1558,08/14/2024 08:20:00,26.381,,,,
1559,08/14/2024 08:30:00,26.392,,,,
1560,08/14/2024 08:40:00,26.445,,,,
1561,08/14/2024 08:50:00,26.520,,,,
1562,08/14/2024 09:00:00,26.531,,,,
1563,08/14/2024 09:10:00,26.649,,,,
1564,08/14/2024 09:20:00,28.676,,,,
1565,08/14/2024 09:30:00,28.655,,,,
1566,08/14/2024 09:40:00,28.419,,,,
1567,08/14/2024 09:50:00,28.311,,,,
1568,08/14/2024 10:00:00,28.279,,,,
1569,08/14/2024 10:10:00,28.301,,,,
1570,08/14/2024 10:20:00,28.344,,,,
1571,08/14/2024 10:30:00,28.472,,,,
1572,08/14/2024 10:40:00,28.569,,,,
1573,08/14/2024 10:50:00,28.623,,,,
1574,08/14/2024 11:00:00,28.655,,,,
1575,08/14/2024 11:10:00,28.783,,,,
1576,08/14/2024 11:20:00,28.891,,,,
1577,08/14/2024 11:30:00,28.998,,,,
1578,08/14/2024 11:40:00,29.105,,,,
1579,08/14/2024 11:50:00,29.223,,,,
1580,08/14/2024 12:00:00,29.352,,,,
1581,08/14/2024 12:10:00,29.363,,,,
1582,08/14/2024 12:20:00,29.523,,,,
1583,08/14/2024 12:30:00,29.674,,,,
1584,08/14/2024 12:40:00,29.802,,,,
1585,08/14/2024 12:50:00,29.920,,,,
1586,08/14/2024 13:00:00,29.985,,,,
1587,08/14/2024 13:10:00,30.092,,,,
1588,08/14/2024 13:20:00,30.178,,,,
1589,08/14/2024 13:30:00,30.339,,,,
1590,08/14/2024 13:40:00,30.339,,,,
1591,08/14/2024 13:50:00,30.435,,,,
1592,08/14/2024 14:00:00,30.532,,,,
1593,08/14/2024 14:10:00,30.585,,,,
1594,08/14/2024 14:20:00,30.639,,,,
1595,08/14/2024 14:30:00,30.692,,,,
1596,08/14/2024 14:40:00,30.692,,,,
1597,08/14/2024 14:50:00,30.692,,,,
1598,08/14/2024 15:00:00,30.800,,,,
1599,08/14/2024 15:10:00,30.757,,,,
1600,08/14/2024 15:20:00,30.714,,,,
1601,08/14/2024 15:30:00,30.703,,,,
1602,08/14/2024 15:40:00,30.800,,,,
1603,08/14/2024 15:50:00,30.789,,,,
1604,08/14/2024 16:00:00,30.961,,,,
1605,08/14/2024 16:10:00,30.886,,,,
1606,08/14/2024 16:20:00,30.789,,,,
1607,08/14/2024 16:30:00,30.907,,,,
1608,08/14/2024 16:40:00,30.778,,,,
1609,08/14/2024 16:50:00,30.768,,,,
1610,08/14/2024 17:00:00,30.703,,,,
1611,08/14/2024 17:10:00,30.768,,,,
1612,08/14/2024 17:20:00,30.875,,,,
1613,08/14/2024 17:30:00,30.789,,,,
1614,08/14/2024 17:40:00,30.671,,,,
1615,08/14/2024 17:50:00,30.607,,,,
1616,08/14/2024 18:00:00,30.553,,,,
1617,08/14/2024 18:10:00,30.499,,,,
1618,08/14/2024 18:20:00,30.414,,,,
1619,08/14/2024 18:30:00,30.349,,,,
1620,08/14/2024 18:40:00,30.285,,,,
1621,08/14/2024 18:50:00,30.210,,,,
1622,08/14/2024 19:00:00,30.113,,,,
1623,08/14/2024 19:10:00,30.028,,,,
1624,08/14/2024 19:20:00,29.942,,,,
1625,08/14/2024 19:30:00,29.845,,,,
1626,08/14/2024 19:40:00,29.759,,,,
1627,08/14/2024 19:50:00,29.663,,,,
1628,08/14/2024 20:00:00,29.577,,,,
1629,08/14/2024 20:10:00,29.491,,,,
1630,08/14/2024 20:20:00,29.405,,,,
1631,08/14/2024 20:30:00,29.320,,,,
1632,08/14/2024 20:40:00,29.245,,,,
1633,08/14/2024 20:50:00,29.169,,,,
1634,08/14/2024 21:00:00,29.094,,,,
1635,08/14/2024 21:10:00,29.030,,,,
1636,08/14/2024 21:20:00,28.944,,,,
1637,08/14/2024 21:30:00,28.858,,,,
1638,08/14/2024 21:40:00,28.783,,,,
1639,08/14/2024 21:50:00,28.708,,,,
1640,08/14/2024 22:00:00,28.623,,,,
1641,08/14/2024 22:10:00,28.537,,,,
1642,08/14/2024 22:20:00,28.462,,,,
1643,08/14/2024 22:30:00,28.397,,,,
1644,08/14/2024 22:40:00,28.344,,,,
1645,08/14/2024 22:50:00,28.279,,,,
1646,08/14/2024 23:00:00,28.226,,,,
1647,08/14/2024 23:10:00,28.161,,,,
1648,08/14/2024 23:20:00,28.108,,,,
1649,08/14/2024 23:30:00,28.054,,,,
1650,08/14/2024 23:40:00,28.022,,,,
1651,08/14/2024 23:50:00,27.958,,,,
1652,08/15/2024 00:00:00,27.915,,,,
1653,08/15/2024 00:10:00,27.861,,,,
1654,08/15/2024 00:20:00,27.818,,,,
1655,08/15/2024 00:30:00,27.786,,,,
1656,08/15/2024 00:40:00,27.732,,,,
1657,08/15/2024 00:50:00,27.700,,,,
1658,08/15/2024 01:00:00,27.657,,,,
1659,08/15/2024 01:10:00,27.614,,,,
1660,08/15/2024 01:20:00,27.571,,,,
1661,08/15/2024 01:30:00,27.529,,,,
1662,08/15/2024 01:40:00,27.496,,,,
1663,08/15/2024 01:50:00,27.453,,,,
1664,08/15/2024 02:00:00,27.411,,,,
1665,08/15/2024 02:10:00,27.368,,,,
1666,08/15/2024 02:20:00,27.336,,,,
1667,08/15/2024 02:30:00,27.303,,,,
1668,08/15/2024 02:40:00,27.271,,,,
1669,08/15/2024 02:50:00,27.239,,,,
1670,08/15/2024 03:00:00,27.207,,,,
1671,08/15/2024 03:10:00,27.185,,,,
1672,08/15/2024 03:20:00,27.164,,,,
1673,08/15/2024 03:30:00,27.132,,,,
1674,08/15/2024 03:40:00,27.100,,,,
1675,08/15/2024 03:50:00,27.067,,,,
1676,08/15/2024 04:00:00,27.035,,,,
1677,08/15/2024 04:10:00,27.014,,,,
1678,08/15/2024 04:20:00,26.982,,,,
1679,08/15/2024 04:30:00,26.960,,,,
1680,08/15/2024 04:40:00,26.928,,,,
1681,08/15/2024 04:50:00,26.906,,,,
1682,08/15/2024 05:00:00,26.885,,,,
1683,08/15/2024 05:10:00,26.864,,,,
1684,08/15/2024 05:20:00,26.842,,,,
1685,08/15/2024 05:30:00,26.821,,,,
1686,08/15/2024 05:40:00,26.810,,,,
1687,08/15/2024 05:50:00,26.789,,,,
1688,08/15/2024 06:00:00,26.778,,,,
1689,08/15/2024 06:10:00,26.756,,,,
1690,08/15/2024 06:20:00,26.735,,,,
1691,08/15/2024 06:30:00,26.735,,,,
1692,08/15/2024 06:40:00,26.724,,,,
1693,08/15/2024 06:50:00,26.713,,,,
1694,08/15/2024 07:00:00,26.703,,,,
1695,08/15/2024 07:10:00,26.703,,,,
1696,08/15/2024 07:20:00,26.703,,,,
1697,08/15/2024 07:30:00,26.703,,,,
1698,08/15/2024 07:40:00,26.703,,,,
1699,08/15/2024 07:50:00,26.724,,,,
1700,08/15/2024 08:00:00,26.724,,,,
1701,08/15/2024 08:10:00,26.735,,,,
1702,08/15/2024 08:20:00,26.756,,,,
1703,08/15/2024 08:30:00,26.767,,,,
1704,08/15/2024 08:40:00,26.789,,,,
1705,08/15/2024 08:50:00,26.799,,,,
1706,08/15/2024 09:00:00,26.810,,,,
1707,08/15/2024 09:10:00,26.810,,,,
1708,08/15/2024 09:20:00,26.810,,,,
1709,08/15/2024 09:30:00,26.821,,,,
1710,08/15/2024 09:40:00,26.853,,,,
1711,08/15/2024 09:50:00,26.874,,,,
1712,08/15/2024 10:00:00,26.896,,,,
1713,08/15/2024 10:10:00,26.939,,,,
1714,08/15/2024 10:20:00,26.960,,,,
1715,08/15/2024 10:30:00,26.992,,,,
1716,08/15/2024 10:40:00,27.046,,,,
1717,08/15/2024 10:50:00,27.164,,,,
1718,08/15/2024 11:00:00,27.293,,,,
1719,08/15/2024 11:10:00,27.336,,,,
1720,08/15/2024 11:20:00,27.357,,,,
1721,08/15/2024 11:30:00,27.421,,,,
1722,08/15/2024 11:40:00,27.539,,,,
1723,08/15/2024 11:50:00,27.636,,,,
1724,08/15/2024 12:00:00,27.754,,,,
1725,08/15/2024 12:10:00,27.754,,,,
1726,08/15/2024 12:20:00,27.797,,,,
1727,08/15/2024 12:30:00,27.882,,,,
1728,08/15/2024 12:40:00,27.990,,,,
1729,08/15/2024 12:50:00,28.065,,,,
1730,08/15/2024 13:00:00,28.172,,,,
1731,08/15/2024 13:10:00,28.247,,,,
1732,08/15/2024 13:20:00,28.311,,,,
1733,08/15/2024 13:30:00,28.301,,,,
1734,08/15/2024 13:40:00,28.301,,,,
1735,08/15/2024 13:50:00,28.344,,,,
1736,08/15/2024 14:00:00,28.397,,,,
1737,08/15/2024 14:10:00,28.483,,,,
1738,08/15/2024 14:20:00,28.601,,,,
1739,08/15/2024 14:30:00,28.740,,,,
1740,08/15/2024 14:40:00,28.794,,,,
1741,08/15/2024 14:50:00,28.826,,,,
1742,08/15/2024 15:00:00,28.858,,,,
1743,08/15/2024 15:10:00,28.944,,,,
1744,08/15/2024 15:20:00,29.052,,,,
1745,08/15/2024 15:30:00,29.084,,,,
1746,08/15/2024 15:40:00,29.148,,,,
1747,08/15/2024 15:50:00,29.202,,,,
1748,08/15/2024 16:00:00,29.255,,,,
1749,08/15/2024 16:10:00,29.309,,,,
1750,08/15/2024 16:20:00,29.491,,,,
1751,08/15/2024 16:30:00,29.545,,,,
1752,08/15/2024 16:40:00,29.502,,,,
1753,08/15/2024 16:50:00,29.534,,,,
1754,08/15/2024 17:00:00,29.598,,,,
1755,08/15/2024 17:10:00,29.609,,,,
1756,08/15/2024 17:20:00,29.609,,,,
1757,08/15/2024 17:30:00,29.620,,,,
1758,08/15/2024 17:40:00,29.609,,,,
1759,08/15/2024 17:50:00,29.588,,,,
1760,08/15/2024 18:00:00,29.566,,,,
1761,08/15/2024 18:10:00,29.545,,,,
1762,08/15/2024 18:20:00,29.502,,,,
1763,08/15/2024 18:30:00,29.459,,,,
1764,08/15/2024 18:40:00,29.416,,,,
1765,08/15/2024 18:50:00,29.373,,,,
1766,08/15/2024 19:00:00,29.330,,,,
1767,08/15/2024 19:10:00,29.287,,,,
1768,08/15/2024 19:20:00,29.223,,,,
1769,08/15/2024 19:30:00,29.169,,,,
1770,08/15/2024 19:40:00,29.116,,,,
1771,08/15/2024 19:50:00,29.062,,,,
1772,08/15/2024 20:00:00,29.019,,,,
1773,08/15/2024 20:10:00,28.955,,,,
1774,08/15/2024 20:20:00,28.901,,,,
1775,08/15/2024 20:30:00,28.858,,,,
1776,08/15/2024 20:40:00,28.794,,,,
1777,08/15/2024 20:50:00,28.740,,,,
1778,08/15/2024 21:00:00,28.687,,,,
1779,08/15/2024 21:10:00,28.633,,,,
1780,08/15/2024 21:20:00,28.580,,,,
1781,08/15/2024 21:30:00,28.515,,,,
1782,08/15/2024 21:40:00,28.472,,,,
1783,08/15/2024 21:50:00,28.419,,,,
1784,08/15/2024 22:00:00,28.365,,,,
1785,08/15/2024 22:10:00,28.322,,,,
1786,08/15/2024 22:20:00,28.269,,,,
1787,08/15/2024 22:30:00,28.226,,,,
1788,08/15/2024 22:40:00,28.172,,,,
1789,08/15/2024 22:50:00,28.129,,,,
1790,08/15/2024 23:00:00,28.086,,,,
1791,08/15/2024 23:10:00,28.054,,,,
1792,08/15/2024 23:20:00,28.000,,,,
1793,08/15/2024 23:30:00,27.958,,,,
1794,08/15/2024 23:40:00,27.904,,,,
1795,08/15/2024 23:50:00,27.872,,,,
1796,08/16/2024 00:00:00,27.818,,,,
1797,08/16/2024 00:10:00,27.754,,,,
