date_time_raw,temp_raw,datetime,date,time,temp
02/18/2025 02:00:00,20.879,2025-02-18T02:00:00Z,2025-02-18,02:00:00,20.879
02/18/2025 02:10:00,20.879,2025-02-18T02:10:00Z,2025-02-18,02:10:00,20.879
02/18/2025 02:20:00,20.836,2025-02-18T02:20:00Z,2025-02-18,02:20:00,20.836
02/18/2025 02:30:00,20.804,2025-02-18T02:30:00Z,2025-02-18,02:30:00,20.804
02/18/2025 02:40:00,20.782,2025-02-18T02:40:00Z,2025-02-18,02:40:00,20.782
02/18/2025 02:50:00,20.793,2025-02-18T02:50:00Z,2025-02-18,02:50:00,20.793
02/18/2025 03:00:00,20.750,2025-02-18T03:00:00Z,2025-02-18,03:00:00,20.75
02/18/2025 03:10:00,20.740,2025-02-18T03:10:00Z,2025-02-18,03:10:00,20.74
02/18/2025 03:20:00,20.750,2025-02-18T03:20:00Z,2025-02-18,03:20:00,20.75
02/18/2025 03:30:00,20.740,2025-02-18T03:30:00Z,2025-02-18,03:30:00,20.74
02/18/2025 03:40:00,20.718,2025-02-18T03:40:00Z,2025-02-18,03:40:00,20.718
02/18/2025 03:50:00,20.707,2025-02-18T03:50:00Z,2025-02-18,03:50:00,20.707
02/18/2025 04:00:00,20.675,2025-02-18T04:00:00Z,2025-02-18,04:00:00,20.675
02/18/2025 04:10:00,20.686,2025-02-18T04:10:00Z,2025-02-18,04:10:00,20.686
02/18/2025 04:20:00,20.675,2025-02-18T04:20:00Z,2025-02-18,04:20:00,20.675
02/18/2025 04:30:00,20.643,2025-02-18T04:30:00Z,2025-02-18,04:30:00,20.643
02/18/2025 04:40:00,20.643,2025-02-18T04:40:00Z,2025-02-18,04:40:00,20.643
02/18/2025 04:50:00,20.632,2025-02-18T04:50:00Z,2025-02-18,04:50:00,20.632
02/18/2025 05:00:00,20.622,2025-02-18T05:00:00Z,2025-02-18,05:00:00,20.622
02/18/2025 05:10:00,20.611,2025-02-18T05:10:00Z,2025-02-18,05:10:00,20.611
02/18/2025 05:20:00,20.611,2025-02-18T05:20:00Z,2025-02-18,05:20:00,20.611
02/18/2025 05:30:00,20.611,2025-02-18T05:30:00Z,2025-02-18,05:30:00,20.611
02/18/2025 05:40:00,20.600,2025-02-18T05:40:00Z,2025-02-18,05:40:00,20.6
02/18/2025 05:50:00,20.611,2025-02-18T05:50:00Z,2025-02-18,05:50:00,20.611
02/18/2025 06:00:00,20.589,2025-02-18T06:00:00Z,2025-02-18,06:00:00,20.589
02/18/2025 06:10:00,20.600,2025-02-18T06:10:00Z,2025-02-18,06:10:00,20.6
02/18/2025 06:20:00,20.568,2025-02-18T06:20:00Z,2025-02-18,06:20:00,20.568
02/18/2025 06:30:00,20.707,2025-02-18T06:30:00Z,2025-02-18,06:30:00,20.707
02/18/2025 06:40:00,21.287,2025-02-18T06:40:00Z,2025-02-18,06:40:00,21.287
02/18/2025 06:50:00,21.415,2025-02-18T06:50:00Z,2025-02-18,06:50:00,21.415
02/18/2025 07:00:00,21.501,2025-02-18T07:00:00Z,2025-02-18,07:00:00,21.501
02/18/2025 07:10:00,21.512,2025-02-18T07:10:00Z,2025-02-18,07:10:00,21.512
02/18/2025 07:20:00,21.598,2025-02-18T07:20:00Z,2025-02-18,07:20:00,21.598
02/18/2025 07:30:00,21.608,2025-02-18T07:30:00Z,2025-02-18,07:30:00,21.608
02/18/2025 07:40:00,21.662,2025-02-18T07:40:00Z,2025-02-18,07:40:00,21.662
02/18/2025 07:50:00,21.673,2025-02-18T07:50:00Z,2025-02-18,07:50:00,21.673
02/18/2025 08:00:00,21.705,2025-02-18T08:00:00Z,2025-02-18,08:00:00,21.705
02/18/2025 08:10:00,21.716,2025-02-18T08:10:00Z,2025-02-18,08:10:00,21.716
02/18/2025 08:20:00,21.726,2025-02-18T08:20:00Z,2025-02-18,08:20:00,21.726
02/18/2025 08:30:00,21.758,2025-02-18T08:30:00Z,2025-02-18,08:30:00,21.758
02/18/2025 08:40:00,21.769,2025-02-18T08:40:00Z,2025-02-18,08:40:00,21.769
02/18/2025 08:50:00,21.737,2025-02-18T08:50:00Z,2025-02-18,08:50:00,21.737
02/18/2025 09:00:00,21.716,2025-02-18T09:00:00Z,2025-02-18,09:00:00,21.716
02/18/2025 09:10:00,21.705,2025-02-18T09:10:00Z,2025-02-18,09:10:00,21.705
02/18/2025 09:20:00,21.683,2025-02-18T09:20:00Z,2025-02-18,09:20:00,21.683
02/18/2025 09:30:00,21.683,2025-02-18T09:30:00Z,2025-02-18,09:30:00,21.683
02/18/2025 09:40:00,21.662,2025-02-18T09:40:00Z,2025-02-18,09:40:00,21.662
02/18/2025 09:50:00,21.640,2025-02-18T09:50:00Z,2025-02-18,09:50:00,21.64
02/18/2025 10:00:00,21.608,2025-02-18T10:00:00Z,2025-02-18,10:00:00,21.608
02/18/2025 10:10:00,21.619,2025-02-18T10:10:00Z,2025-02-18,10:10:00,21.619
02/18/2025 10:20:00,21.598,2025-02-18T10:20:00Z,2025-02-18,10:20:00,21.598
02/18/2025 10:30:00,21.598,2025-02-18T10:30:00Z,2025-02-18,10:30:00,21.598
02/18/2025 10:40:00,21.587,2025-02-18T10:40:00Z,2025-02-18,10:40:00,21.587
02/18/2025 10:50:00,21.587,2025-02-18T10:50:00Z,2025-02-18,10:50:00,21.587
02/18/2025 11:00:00,21.576,2025-02-18T11:00:00Z,2025-02-18,11:00:00,21.576
02/18/2025 11:10:00,21.565,2025-02-18T11:10:00Z,2025-02-18,11:10:00,21.565
02/18/2025 11:20:00,21.598,2025-02-18T11:20:00Z,2025-02-18,11:20:00,21.598
02/18/2025 11:30:00,21.587,2025-02-18T11:30:00Z,2025-02-18,11:30:00,21.587
02/18/2025 11:40:00,21.598,2025-02-18T11:40:00Z,2025-02-18,11:40:00,21.598
02/18/2025 11:50:00,21.630,2025-02-18T11:50:00Z,2025-02-18,11:50:00,21.63
02/18/2025 12:00:00,21.662,2025-02-18T12:00:00Z,2025-02-18,12:00:00,21.662
02/18/2025 12:10:00,21.683,2025-02-18T12:10:00Z,2025-02-18,12:10:00,21.683
02/18/2025 12:20:00,21.726,2025-02-18T12:20:00Z,2025-02-18,12:20:00,21.726
02/18/2025 12:30:00,21.748,2025-02-18T12:30:00Z,2025-02-18,12:30:00,21.748
02/18/2025 12:40:00,21.737,2025-02-18T12:40:00Z,2025-02-18,12:40:00,21.737
02/18/2025 12:50:00,21.801,2025-02-18T12:50:00Z,2025-02-18,12:50:00,21.801
02/18/2025 13:00:00,21.866,2025-02-18T13:00:00Z,2025-02-18,13:00:00,21.866
02/18/2025 13:10:00,21.887,2025-02-18T13:10:00Z,2025-02-18,13:10:00,21.887
02/18/2025 13:20:00,21.952,2025-02-18T13:20:00Z,2025-02-18,13:20:00,21.952
02/18/2025 13:30:00,21.984,2025-02-18T13:30:00Z,2025-02-18,13:30:00,21.984
02/18/2025 13:40:00,21.994,2025-02-18T13:40:00Z,2025-02-18,13:40:00,21.994
02/18/2025 13:50:00,22.037,2025-02-18T13:50:00Z,2025-02-18,13:50:00,22.037
02/18/2025 14:00:00,22.048,2025-02-18T14:00:00Z,2025-02-18,14:00:00,22.048
02/18/2025 14:10:00,22.091,2025-02-18T14:10:00Z,2025-02-18,14:10:00,22.091
02/18/2025 14:20:00,22.155,2025-02-18T14:20:00Z,2025-02-18,14:20:00,22.155
02/18/2025 14:30:00,22.166,2025-02-18T14:30:00Z,2025-02-18,14:30:00,22.166
02/18/2025 14:40:00,22.198,2025-02-18T14:40:00Z,2025-02-18,14:40:00,22.198
02/18/2025 14:50:00,22.220,2025-02-18T14:50:00Z,2025-02-18,14:50:00,22.22
02/18/2025 15:00:00,22.252,2025-02-18T15:00:00Z,2025-02-18,15:00:00,22.252
02/18/2025 15:10:00,22.263,2025-02-18T15:10:00Z,2025-02-18,15:10:00,22.263
02/18/2025 15:20:00,22.263,2025-02-18T15:20:00Z,2025-02-18,15:20:00,22.263
02/18/2025 15:30:00,22.305,2025-02-18T15:30:00Z,2025-02-18,15:30:00,22.305
02/18/2025 15:40:00,22.284,2025-02-18T15:40:00Z,2025-02-18,15:40:00,22.284
02/18/2025 15:50:00,22.348,2025-02-18T15:50:00Z,2025-02-18,15:50:00,22.348
02/18/2025 16:00:00,22.327,2025-02-18T16:00:00Z,2025-02-18,16:00:00,22.327
02/18/2025 16:10:00,22.316,2025-02-18T16:10:00Z,2025-02-18,16:10:00,22.316
02/18/2025 16:20:00,22.338,2025-02-18T16:20:00Z,2025-02-18,16:20:00,22.338
02/18/2025 16:30:00,22.284,2025-02-18T16:30:00Z,2025-02-18,16:30:00,22.284
02/18/2025 16:40:00,22.348,2025-02-18T16:40:00Z,2025-02-18,16:40:00,22.348
02/18/2025 16:50:00,22.338,2025-02-18T16:50:00Z,2025-02-18,16:50:00,22.338
02/18/2025 17:00:00,22.348,2025-02-18T17:00:00Z,2025-02-18,17:00:00,22.348
02/18/2025 17:10:00,22.327,2025-02-18T17:10:00Z,2025-02-18,17:10:00,22.327
02/18/2025 17:20:00,22.316,2025-02-18T17:20:00Z,2025-02-18,17:20:00,22.316
02/18/2025 17:30:00,22.316,2025-02-18T17:30:00Z,2025-02-18,17:30:00,22.316
02/18/2025 17:40:00,22.305,2025-02-18T17:40:00Z,2025-02-18,17:40:00,22.305
02/18/2025 17:50:00,22.284,2025-02-18T17:50:00Z,2025-02-18,17:50:00,22.284
02/18/2025 18:00:00,22.263,2025-02-18T18:00:00Z,2025-02-18,18:00:00,22.263
02/18/2025 18:10:00,22.273,2025-02-18T18:10:00Z,2025-02-18,18:10:00,22.273
02/18/2025 18:20:00,22.241,2025-02-18T18:20:00Z,2025-02-18,18:20:00,22.241
02/18/2025 18:30:00,22.198,2025-02-18T18:30:00Z,2025-02-18,18:30:00,22.198
02/18/2025 18:40:00,22.198,2025-02-18T18:40:00Z,2025-02-18,18:40:00,22.198
02/18/2025 18:50:00,22.166,2025-02-18T18:50:00Z,2025-02-18,18:50:00,22.166
02/18/2025 19:00:00,22.166,2025-02-18T19:00:00Z,2025-02-18,19:00:00,22.166
02/18/2025 19:10:00,22.102,2025-02-18T19:10:00Z,2025-02-18,19:10:00,22.102
02/18/2025 19:20:00,22.091,2025-02-18T19:20:00Z,2025-02-18,19:20:00,22.091
02/18/2025 19:30:00,22.059,2025-02-18T19:30:00Z,2025-02-18,19:30:00,22.059
02/18/2025 19:40:00,21.994,2025-02-18T19:40:00Z,2025-02-18,19:40:00,21.994
02/18/2025 19:50:00,21.962,2025-02-18T19:50:00Z,2025-02-18,19:50:00,21.962
02/18/2025 20:00:00,21.909,2025-02-18T20:00:00Z,2025-02-18,20:00:00,21.909
02/18/2025 20:10:00,21.855,2025-02-18T20:10:00Z,2025-02-18,20:10:00,21.855
02/18/2025 20:20:00,21.823,2025-02-18T20:20:00Z,2025-02-18,20:20:00,21.823
02/18/2025 20:30:00,21.780,2025-02-18T20:30:00Z,2025-02-18,20:30:00,21.78
02/18/2025 20:40:00,21.748,2025-02-18T20:40:00Z,2025-02-18,20:40:00,21.748
02/18/2025 20:50:00,21.716,2025-02-18T20:50:00Z,2025-02-18,20:50:00,21.716
02/18/2025 21:00:00,21.683,2025-02-18T21:00:00Z,2025-02-18,21:00:00,21.683
02/18/2025 21:10:00,21.651,2025-02-18T21:10:00Z,2025-02-18,21:10:00,21.651
02/18/2025 21:20:00,21.619,2025-02-18T21:20:00Z,2025-02-18,21:20:00,21.619
02/18/2025 21:30:00,21.555,2025-02-18T21:30:00Z,2025-02-18,21:30:00,21.555
02/18/2025 21:40:00,21.555,2025-02-18T21:40:00Z,2025-02-18,21:40:00,21.555
02/18/2025 21:50:00,21.512,2025-02-18T21:50:00Z,2025-02-18,21:50:00,21.512
02/18/2025 22:00:00,21.480,2025-02-18T22:00:00Z,2025-02-18,22:00:00,21.48
02/18/2025 22:10:00,21.458,2025-02-18T22:10:00Z,2025-02-18,22:10:00,21.458
02/18/2025 22:20:00,21.415,2025-02-18T22:20:00Z,2025-02-18,22:20:00,21.415
02/18/2025 22:30:00,21.394,2025-02-18T22:30:00Z,2025-02-18,22:30:00,21.394
02/18/2025 22:40:00,21.340,2025-02-18T22:40:00Z,2025-02-18,22:40:00,21.34
02/18/2025 22:50:00,21.297,2025-02-18T22:50:00Z,2025-02-18,22:50:00,21.297
02/18/2025 23:00:00,21.287,2025-02-18T23:00:00Z,2025-02-18,23:00:00,21.287
02/18/2025 23:10:00,21.265,2025-02-18T23:10:00Z,2025-02-18,23:10:00,21.265
